,NAME,CATEGORY,SUBCATEGORY,LON,LAT,CITY,OPENING_HOURS,OTHER_TAGS
163642,Pension Alpenheim,ACCOMMODATION,HOTEL,9.388156659281332,47.39201832085119,Teufen AR,,"{""internet_access"":""wlan"",""building:levels"":""3"",""tourism"":""hotel"",""building"":""yes"",""name"":""Pension Alpenheim""}"
163736,Hotel Säntis,ACCOMMODATION,HOTEL,9.286256601804684,47.38771755247681,,,"{""name"":""Hotel Säntis"",""tourism"":""hotel"",""building"":""yes""}"
163749,Hotel Gamper,ACCOMMODATION,HOTEL,9.027467873010968,46.19468461884955,,,"{""name"":""Hotel Gamper"",""tourism"":""hotel"",""source"":""Bing"",""building"":""yes""}"
163755,Hotel Unione,ACCOMMODATION,HOTEL,9.023943142291328,46.19473270532019,,,"{""name"":""Hotel Unione"",""building"":""hotel""}"
163769,Hotel & SPA Internazionale,ACCOMMODATION,HOTEL,9.028256708814594,46.19524783565148,Bellinzona,,"{""internet_access"":""wlan"",""internet_access:fee"":""no"",""tourism"":""hotel"",""building:levels"":""7"",""stars"":""3"",""source"":""Bing"",""building"":""yes"",""name"":""Hotel & SPA Internazionale""}"
163812,Hotel Löwe Post,ACCOMMODATION,HOTEL,9.620842835261255,46.5238716853927,Mulegns,,"{""tourism"":""hotel"",""addr:street:de"":""Julierstrasse"",""building"":""yes"",""name"":""Hotel Löwe Post"",""wikidata"":""Q1701613""}"
163823,Hotel Idyll,ACCOMMODATION,HOTEL,9.45414630459351,47.352767596549,Gais,,"{""wheelchair"":""limited"",""roof:shape"":""gabled"",""building:levels"":""3"",""tourism"":""hotel"",""building"":""commercial"",""smoking"":""outside"",""name"":""Hotel Idyll""}"
163847,Albergo Stazione,ACCOMMODATION,HOTEL,9.127796925261544,46.23663255477992,,,"{""name"":""Albergo Stazione"",""tourism"":""hotel"",""building:levels"":""4"",""building"":""detached""}"
163876,Posthuis,ACCOMMODATION,HOTEL,8.269286718382912,46.77380056993027,Melchsee-Frutt,,"{""smoking"":""outside"",""name"":""Posthuis"",""building:levels"":""3"",""building"":""hotel""}"
163877,frutt Family Lodge,ACCOMMODATION,HOTEL,8.268331066586716,46.77336750697351,Melchsee-Frutt,,"{""smoking"":""no"",""name"":""frutt Family Lodge"",""building"":""hotel""}"
163880,Berghotel Distelboden,ACCOMMODATION,HOTEL,8.27949829267361,46.7708999487861,Melchsee-Frutt,,"{""building:levels"":""3"",""building"":""hotel"",""smoking"":""outside"",""name"":""Berghotel Distelboden""}"
163898,Hotel Alpenhof,ACCOMMODATION,HOTEL,8.288627833317882,46.83411442689932,,,"{""amenity"":""restaurant"",""name"":""Hotel Alpenhof"",""tourism"":""hotel"",""building"":""yes""}"
163899,Hotel Gasthaus Nünalp,ACCOMMODATION,HOTEL,8.290117073805611,46.83490251460732,,,"{""amenity"":""restaurant"",""name"":""Hotel Gasthaus Nünalp"",""tourism"":""hotel"",""building"":""yes""}"
163928,Hotel zur Krone,ACCOMMODATION,HOTEL,9.45358285729638,47.3625282748608,Gais,,"{""amenity"":""restaurant"",""smoking"":""outside"",""name"":""Hotel zur Krone"",""cuisine"":""regional"",""tourism"":""hotel"",""building"":""yes""}"
163932,Bären - das Gästehaus,ACCOMMODATION,HOTEL,9.453760699285334,47.35460727692399,,,"{""name"":""Bären - das Gästehaus"",""tourism"":""hotel"",""building"":""yes""}"
163940,La Croix Verte,ACCOMMODATION,HOTEL,6.250143101621142,46.42922075833196,,,"{""name"":""La Croix Verte"",""tourism"":""hotel"",""building"":""yes""}"
163952,Hotel Soazza,ACCOMMODATION,HOTEL,9.22166805,46.3653339,,,"{""name"":""Hotel Soazza"",""building"":""hotel""}"
163979,Hotel Bernerhof Grindelwald***,ACCOMMODATION,HOTEL,8.034472780973811,46.62454604787619,Grindelwald,,"{""rooms"":""28"",""internet_access"":""wlan"",""internet_access:fee"":""no"",""tourism"":""hotel"",""stars"":""3"",""building"":""yes"",""smoking"":""no"",""name"":""Hotel Bernerhof Grindelwald***"",""ele"":""1035""}"
163980,Central Hotel Wolter,ACCOMMODATION,HOTEL,8.034515891485706,46.62464713508107,Grindelwald,,"{""name"":""Central Hotel Wolter"",""tourism"":""hotel"",""building"":""yes"",""ele"":""1040"",""name:zh"":""中央沃尔特酒店""}"
163982,Hotel Steinbock,ACCOMMODATION,HOTEL,8.042298315708102,46.62433815858862,Grindelwald,,"{""tourism"":""hotel"",""building"":""yes"",""name"":""Hotel Steinbock"",""ele"":""1048""}"
163986,Hotel Spinne,ACCOMMODATION,HOTEL,8.03843554224101,46.62315863139301,Grindelwald,,"{""name"":""Hotel Spinne"",""tourism"":""hotel"",""building"":""yes"",""ele"":""1039""}"
163987,Kreuz & Post,ACCOMMODATION,HOTEL,8.03417890177361,46.62459902393896,Grindelwald,Mo-Su 08:00-22:30,"{""cuisine"":""local"",""tourism"":""hotel"",""source"":""Website"",""stars"":""4"",""building"":""yes"",""name:de"":""Kreuz & Post"",""name"":""Kreuz & Post"",""name:fr"":""Kreuz & Post"",""name:en"":""Kreuz & Post"",""ele"":""1035""}"
163994,Kempinski Grand Hotel des Bains,ACCOMMODATION,HOTEL,9.833504268668449,46.4821317626024,,,"{""name"":""Kempinski Grand Hotel des Bains"",""tourism"":""hotel"",""stars"":""5"",""source"":""bing"",""building"":""yes""}"
164013,Belvedere,ACCOMMODATION,HOTEL,8.029504611248624,46.62520699273542,Grindelwald,,"{""internet_access"":""wlan"",""internet_access:fee"":""no"",""tourism"":""hotel"",""stars"":""4S"",""building"":""yes"",""name"":""Belvedere"",""ele"":""1017""}"
164014,"Jungfrau Lodge, Swiss Mountain Hotel",ACCOMMODATION,HOTEL,8.028895325602777,46.62543111900735,Grindelwald,,"{""name:ar"":""Jungfrau Lodge"",""tourism"":""hotel"",""building"":""yes"",""name"":""Jungfrau Lodge, Swiss Mountain Hotel"",""ele"":""1013""}"
164044,Hotel Lauberhorn,ACCOMMODATION,HOTEL,8.049591218570892,46.62948311223,Grindelwald,,"{""name"":""Hotel Lauberhorn"",""tourism"":""hotel"",""source"":""survey"",""building"":""yes"",""ele"":""1103""}"
164081,Hotel de la Poste,ACCOMMODATION,HOTEL,7.534777577846007,46.29325421388312,Sierre,,"{""name"":""Hotel de la Poste"",""tourism"":""hotel"",""building"":""yes""}"
164085,Hotel Restaurant Calanda,ACCOMMODATION,HOTEL,9.440703740096025,46.91024040178352,Vättis,,"{""amenity"":""restaurant"",""name"":""Hotel Restaurant Calanda"",""tourism"":""hotel"",""building"":""yes""}"
164149,Hotel Restaurant Tamina,ACCOMMODATION,HOTEL,9.440356391523196,46.91020955292687,Vättis,,"{""wheelchair"":""limited"",""toilets:access"":""customers"",""amenity"":""restaurant"",""tourism"":""hotel"",""building"":""yes"",""toilets:wheelchair"":""no"",""name"":""Hotel Restaurant Tamina"",""outdoor_seating"":""yes""}"
164174,Hotel ibis,ACCOMMODATION,HOTEL,9.512533350008107,46.84607067367806,Chur,,"{""wheelchair"":""yes"",""tourism"":""hotel"",""stars"":""2"",""building"":""hotel"",""name"":""Hotel ibis""}"
164247,Albergo Ceresio,ACCOMMODATION,HOTEL,8.956661707156476,46.00811820073281,Lugano,,"{""rooms"":""53"",""internet_access"":""wlan"",""internet_access:fee"":""no"",""tourism"":""hotel"",""stars"":""3"",""building"":""yes"",""name"":""Albergo Ceresio""}"
164267,Minotel Le Gruyérien,ACCOMMODATION,HOTEL,7.0857487500000005,46.62610014999999,Morlon,,"{""amenity"":""restaurant"",""name"":""Minotel Le Gruyérien"",""tourism"":""hotel"",""source"":""survey"",""building"":""yes""}"
164276,Bellevue Le Rocheray,ACCOMMODATION,HOTEL,6.250203360882628,46.62288146461736,Le Sentier,,"{""name"":""Bellevue Le Rocheray"",""tourism"":""hotel"",""stars"":""3"",""building"":""yes""}"
164303,Hotel de Ville,ACCOMMODATION,HOTEL,7.0995144071754135,46.60352551839726,Broc,,"{""amenity"":""restaurant"",""name"":""Hotel de Ville"",""tourism"":""hotel"",""building"":""yes""}"
164338,Berghotel Tgantieni,ACCOMMODATION,HOTEL,9.527817593611376,46.72093296617773,Lenzerheide,,"{""name"":""Berghotel Tgantieni"",""tourism"":""hotel"",""stars"":""3S"",""building"":""yes""}"
164368,Auberge du Lion d'Or,ACCOMMODATION,HOTEL,7.058906914285995,46.52483781456627,Neirivue,,"{""amenity"":""restaurant"",""name"":""Auberge du Lion d'Or"",""tourism"":""hotel"",""building"":""yes""}"
164384,Berggasthaus Strassberg,ACCOMMODATION,HOTEL,9.74856785,46.84522065,Langwies,,"{""rooms"":""7"",""tourism"":""hotel"",""food"":""yes"",""building"":""yes"",""smoking"":""outside"",""name"":""Berggasthaus Strassberg"",""brand"":""none""}"
164411,Hôtel du Vanil Noir,ACCOMMODATION,HOTEL,7.08667134248402,46.53930916413601,Grandvillard,,"{""name"":""Hôtel du Vanil Noir"",""tourism"":""hotel"",""building"":""yes""}"
164416,Hotel Atlantico,ACCOMMODATION,HOTEL,8.967327850000002,46.00686480000001,Lugano,,"{""name"":""Hotel Atlantico"",""tourism"":""hotel"",""stars"":""2"",""building"":""yes""}"
164437,Rotenthal,ACCOMMODATION,HOTEL,8.503395433448778,46.59777584974093,,,"{""restaurant"":""yes"",""name"":""Rotenthal"",""tourism"":""hotel"",""building"":""yes""}"
164442,Sternen,ACCOMMODATION,HOTEL,8.77837771184555,47.20115561338169,Pfäffikon (SZ),,"{""name"":""Sternen"",""tourism"":""hotel"",""building"":""yes""}"
164450,Bürchnerhof,ACCOMMODATION,HOTEL,7.825762558618689,46.27553732262401,,,"{""name"":""Bürchnerhof"",""tourism"":""hotel"",""building"":""yes""}"
164458,Walserhuus,ACCOMMODATION,HOTEL,9.849602136736614,46.72063422332083,Davos Clavadel,24/7,"{""wheelchair"":""limited"",""internet_access"":""wlan"",""amenity"":""restaurant"",""internet_access:fee"":""no"",""tourism"":""hotel"",""stars"":""3"",""opening_hours:covid19"":""open"",""building"":""yes"",""name"":""Walserhuus"",""ele"":""1860""}"
164460,Hotel de Ville,ACCOMMODATION,HOTEL,7.024604258705104,46.61780694747476,,,"{""name"":""Hotel de Ville"",""tourism"":""hotel"",""source"":""survey"",""amenity"":""restaurant"",""building"":""yes""}"
164495,Hotel Restaurant Enjoy,ACCOMMODATION,HOTEL,9.48281242921358,47.473390017213084,Goldach,,"{""amenity"":""restaurant"",""name"":""Hotel Restaurant Enjoy"",""tourism"":""hotel"",""building"":""hotel""}"
164511,Hotel Grischuna,ACCOMMODATION,HOTEL,9.684053177695429,46.67529724785723,Filisur,,"{""name"":""Hotel Grischuna"",""tourism"":""hotel"",""building"":""yes""}"
164611,Lodges Alpes et caetera,ACCOMMODATION,HOTEL,7.523292178229766,46.253422741516296,,,"{""name"":""Lodges Alpes et caetera"",""tourism"":""hotel""}"
164616,Ristorante Albergo Croce Federale,ACCOMMODATION,HOTEL,9.025123802299534,46.19274883950192,,,"{""name"":""Ristorante Albergo Croce Federale"",""tourism"":""hotel"",""building"":""yes""}"
164627,Parkhotel Langenthal,ACCOMMODATION,HOTEL,7.770586210430311,47.21833801330544,Langenthal,,"{""name"":""Parkhotel Langenthal"",""tourism"":""hotel"",""stars"":""4"",""building"":""yes"",""ele"":""465""}"
164681,Alpenruh,ACCOMMODATION,HOTEL,7.8916198770339,46.55843824773155,Mürren,,"{""name"":""Alpenruh"",""tourism"":""hotel"",""building"":""yes"",""ele"":""1632"",""addr:place"":""Eggli""}"
164740,Albergo Hotel Rivabella,ACCOMMODATION,HOTEL,8.907305044562325,45.92725973379252,Morcote,,"{""name"":""Albergo Hotel Rivabella"",""building:levels"":""3"",""building"":""hotel""}"
164756,Sardona,ACCOMMODATION,HOTEL,9.498372949999998,47.008029500000006,,,"{""name"":""Sardona"",""tourism"":""hotel"",""building"":""yes""}"
164757,Pizol,ACCOMMODATION,HOTEL,9.497961048691137,47.00812087901502,,,"{""name"":""Pizol"",""tourism"":""hotel"",""building"":""yes""}"
164764,Locanda del Conventino,ACCOMMODATION,HOTEL,8.976455866072966,46.02383843304736,Pregassona,,"{""name"":""Locanda del Conventino"",""tourism"":""hotel"",""building"":""yes""}"
164765,Locanda del Conventino,ACCOMMODATION,HOTEL,8.976453425777274,46.02383845318688,Pregassona,,"{""name"":""Locanda del Conventino"",""tourism"":""hotel"",""building"":""yes""}"
164777,Le Manoir,ACCOMMODATION,HOTEL,7.585707061829698,46.215761887377695,,,"{""name"":""Le Manoir"",""tourism"":""hotel"",""amenity"":""restaurant"",""building"":""yes""}"
164868,Swiss Star MARC AUREL,ACCOMMODATION,HOTEL,8.509325351382875,47.378886061618616,,,"{""name"":""Swiss Star MARC AUREL"",""tourism"":""hotel"",""source"":""Yahoo"",""building"":""apartments""}"
164872,Hotel Kreuz Haag,ACCOMMODATION,HOTEL,9.488949315034455,47.21005875228708,,,"{""name"":""Hotel Kreuz Haag"",""tourism"":""hotel"",""building"":""yes""}"
164881,Schloss Wartenstein,ACCOMMODATION,HOTEL,9.508575198427677,46.99420530409597,Pfäfers,,"{""name"":""Schloss Wartenstein"",""tourism"":""hotel"",""opening_hours:covid19"":""closed"",""building"":""yes""}"
164883,du Barrage,ACCOMMODATION,HOTEL,7.102290734973662,46.72027356548281,,,"{""name"":""du Barrage"",""cuisine"":""regional"",""tourism"":""hotel"",""amenity"":""restaurant"",""building"":""yes""}"
164924,Schwefelberg Bad,ACCOMMODATION,HOTEL,7.417104200099857,46.71532459426848,Sangernboden,,"{""rooms"":""36"",""amenity"":""restaurant"",""tourism"":""hotel"",""building"":""yes"",""name"":""Schwefelberg Bad"",""beds"":""50"",""ele"":""1392""}"
164932,Zarera,ACCOMMODATION,HOTEL,10.079356660236106,46.389143163128,Sfazù,,"{""name"":""Zarera"",""tourism"":""hotel"",""building"":""yes""}"
164993,Massa,ACCOMMODATION,HOTEL,7.985591574960552,46.359419006620165,,,"{""amenity"":""restaurant"",""name"":""Massa"",""tourism"":""hotel"",""building"":""hotel""}"
165017,Nira Alpina,ACCOMMODATION,HOTEL,9.81392075,46.4553439,Silvaplana-Surlej,,"{""name"":""Nira Alpina"",""tourism"":""hotel"",""building"":""yes""}"
165085,Ibis Styles,ACCOMMODATION,HOTEL,7.520742505388401,46.28766392089936,Sierre/Siders,,"{""name"":""Ibis Styles"",""tourism"":""hotel"",""building"":""hotel""}"
165096,Gädi,ACCOMMODATION,HOTEL,7.84203185577091,46.19742851998402,,,"{""name"":""Gädi"",""tourism"":""hotel"",""building"":""yes""}"
165098,Margrit,ACCOMMODATION,HOTEL,7.841941650000001,46.19706695000001,,,"{""name"":""Margrit"",""building"":""hotel""}"
165100,Hotel Abendruh,ACCOMMODATION,HOTEL,7.837468318960098,46.19436646659023,,,"{""name"":""Hotel Abendruh"",""tourism"":""hotel"",""building"":""yes""}"
165101,Hotel Sonne,ACCOMMODATION,HOTEL,7.83672317989103,46.19317370762501,,,"{""name"":""Hotel Sonne"",""tourism"":""hotel"",""building"":""yes""}"
165102,St. Jakob,ACCOMMODATION,HOTEL,7.836521121434679,46.193382399550345,,,"{""name"":""St. Jakob"",""tourism"":""hotel"",""building"":""yes""}"
165103,Zum See,ACCOMMODATION,HOTEL,7.844515449999999,46.1957752,,,"{""name"":""Zum See"",""tourism"":""hotel"",""building"":""yes""}"
165104,Hotel Hannigalp & Spa,ACCOMMODATION,HOTEL,7.83519385,46.19199575,,,"{""name"":""Hotel Hannigalp & Spa"",""tourism"":""hotel"",""building:levels"":""4"",""internet_access"":""wlan"",""building"":""yes""}"
165106,Hotel Montana,ACCOMMODATION,HOTEL,7.822747981885216,46.18903966541738,,,"{""name"":""Hotel Montana"",""tourism"":""hotel"",""building"":""yes""}"
165128,Hôtel de la Gare,ACCOMMODATION,HOTEL,7.079133490177267,47.420517298964704,Porrentruy,,"{""rooms"":""10"",""internet_access"":""yes"",""internet_access:fee"":""no"",""tourism"":""hotel"",""stars"":""1"",""building"":""yes"",""bar"":""yes"",""name"":""Hôtel de la Gare"",""reservation"":""recommended""}"
165259,Hotel Kistenpass,ACCOMMODATION,HOTEL,9.062663885661983,46.76646632226748,,,"{""roof:orientation"":""along"",""building:use"":""hotel"",""roof:shape"":""gabled"",""name"":""Hotel Kistenpass"",""tourism"":""hotel"",""building:levels"":""3"",""building"":""hotel"",""height"":""7.5"",""building:material"":""plaster""}"
165260,Surselva,ACCOMMODATION,HOTEL,9.061357993465467,46.767582891750806,,,"{""name"":""Surselva"",""tourism"":""hotel"",""building"":""yes""}"
165262,Frisal,ACCOMMODATION,HOTEL,9.061941836770703,46.76867957926511,,,"{""name"":""Frisal"",""tourism"":""hotel"",""building"":""yes""}"
165263,Hotel Vincenz,ACCOMMODATION,HOTEL,9.062107074432028,46.76952132642071,,,"{""name"":""Hotel Vincenz"",""tourism"":""hotel"",""building"":""yes""}"
165265,Alpina,ACCOMMODATION,HOTEL,9.060833794364752,46.7681530973876,Breil/Brigels,,"{""name"":""Alpina"",""tourism"":""hotel"",""building"":""yes""}"
165266,Mulin,ACCOMMODATION,HOTEL,9.061220415831446,46.77181537532094,,,"{""name"":""Mulin"",""tourism"":""hotel"",""building"":""yes""}"
165316,Postigliun,ACCOMMODATION,HOTEL,9.111607403364562,46.78337555412127,,,"{""name"":""Postigliun"",""tourism"":""hotel"",""level"":""0"",""amenity"":""restaurant"",""building"":""yes""}"
165330,Ultima Gstaad,ACCOMMODATION,HOTEL,7.285004450078523,46.465627311337656,Gstaad,,"{""name"":""Ultima Gstaad"",""building"":""hotel""}"
165335,Hotel Saanerhof,ACCOMMODATION,HOTEL,7.260165738479752,46.48887183545666,Saanen,,"{""name"":""Hotel Saanerhof"",""tourism"":""hotel"",""building"":""yes"",""ele"":""1011""}"
165336,Hotel Alpina,ACCOMMODATION,HOTEL,8.393762454260083,46.9040480386296,Wolfenschiessen,,"{""name"":""Hotel Alpina"",""tourism"":""hotel"",""building"":""yes""}"
165402,Hotel Restaurant Pöstli,ACCOMMODATION,HOTEL,9.119748430610288,46.75645673969069,Obersaxen,,"{""amenity"":""restaurant"",""tourism"":""hotel"",""stars"":""2"",""building"":""hotel"",""name"":""Hotel Restaurant Pöstli""}"
165426,Hotel Edelweiss,ACCOMMODATION,HOTEL,7.921313014705347,46.60346732067019,Wengen,,"{""name"":""Hotel Edelweiss"",""tourism"":""hotel"",""building"":""yes"",""ele"":""1246"",""addr:place"":""Am Acher""}"
165473,Hotel Wetterhorn,ACCOMMODATION,HOTEL,8.071127473957107,46.63247901996719,Grindelwald,,"{""amenity"":""restaurant"",""name"":""Hotel Wetterhorn"",""cuisine"":""Schweizer"",""tourism"":""hotel""}"
165475,Hotel Rigi Vitznau,ACCOMMODATION,HOTEL,8.48351766304253,47.01002734725209,Vitznau,,"{""internet_access"":""yes"",""name"":""Hotel Rigi Vitznau"",""tourism"":""hotel"",""building"":""yes""}"
165491,The Dolder Grand,ACCOMMODATION,HOTEL,8.573414473249018,47.37277509687537,,,"{""name"":""The Dolder Grand"",""tourism"":""hotel"",""wikidata"":""Q692578""}"
165520,Gasthaus am Brunnen,ACCOMMODATION,HOTEL,9.28259915345141,46.78799444364948,Valendas,,"{""name"":""Gasthaus am Brunnen"",""tourism"":""hotel"",""building"":""yes""}"
165524,Rössli,ACCOMMODATION,HOTEL,9.338464542064608,46.79145667143453,,,"{""name"":""Rössli"",""tourism"":""hotel"",""building"":""yes""}"
165542,Alpenblick,ACCOMMODATION,HOTEL,8.42709792932536,47.03276078762221,,,"{""name"":""Alpenblick"",""tourism"":""hotel"",""source"":""Bing"",""building"":""yes""}"
165543,Wanderlust Guesthouse,ACCOMMODATION,HOTEL,8.426153992053834,47.03230848320085,Weggis,,"{""name"":""Wanderlust Guesthouse"",""tourism"":""hotel"",""building"":""yes""}"
165544,Seminar-Hotel Rigi am See,ACCOMMODATION,HOTEL,8.42497208252946,47.031503275390165,Weggis,,"{""name"":""Seminar-Hotel Rigi am See"",""tourism"":""hotel"",""building"":""yes""}"
165551,Sportzentrum Dieschen,ACCOMMODATION,HOTEL,9.557565410757066,46.73791679537858,Lenzerheide,,"{""amenity"":""restaurant"",""name"":""Sportzentrum Dieschen"",""tourism"":""hotel"",""stars"":""3"",""building"":""yes""}"
165553,La Vatga,ACCOMMODATION,HOTEL,9.557995687014898,46.72498977645521,Lenzerheide/Lai,,"{""amenity"":""restaurant"",""tourism"":""hotel"",""stars"":""3S"",""building"":""yes"",""name"":""La Vatga""}"
165556,Hotel Schweizerhof,ACCOMMODATION,HOTEL,9.557442129123322,46.72784392770645,Lenzerheide,,"{""rooms"":""80"",""internet_access"":""wlan"",""internet_access:fee"":""no"",""tourism"":""hotel"",""stars"":""4S"",""building"":""yes"",""name"":""Hotel Schweizerhof"",""beds"":""190""}"
165586,Pension Suppenalp,ACCOMMODATION,HOTEL,7.879518728732825,46.56089597463929,Mürren,,"{""amenity"":""restaurant"",""cuisine"":""Schweizer"",""tourism"":""hotel"",""building"":""yes"",""name"":""Pension Suppenalp"",""outdoor_seating"":""yes"",""ele"":""1853""}"
165607,Schönau,ACCOMMODATION,HOTEL,8.289552846620882,47.34792931937105,,,"{""name"":""Schönau"",""tourism"":""hotel"",""amenity"":""restaurant"",""building"":""yes""}"
165622,Maloja Palace,ACCOMMODATION,HOTEL,9.69946608121676,46.40596909735885,,,"{""addr:housename"":""Maloja Palace"",""roof:shape"":""flat"",""tourism"":""hotel"",""building:levels"":""4"",""building"":""hotel"",""name"":""Maloja Palace"",""roof:levels"":""1"",""wikidata"":""Q1887665""}"
165624,Resort Collina d'Oro,ACCOMMODATION,HOTEL,8.908819037853396,45.96320354724489,Collina d'Oro,,"{""name"":""Resort Collina d'Oro"",""building:levels"":""11"",""building"":""hotel""}"
165625,Nomad,ACCOMMODATION,HOTEL,7.594375017026479,47.552577069652536,,,"{""name"":""Nomad"",""tourism"":""hotel"",""stars"":""4"",""source"":""Geodaten Kanton Basel-Stadt"",""building"":""hotel""}"
165675,Hotel Restaurant Löwen,ACCOMMODATION,HOTEL,7.88508786987178,47.17154450617392,Grossdietwil,We-Fr 09:00-00:30; Sa 10:00-00:30; Su 10:00-22:00; Mo-Tu off,"{""amenity"":""restaurant"",""tourism"":""hotel"",""source"":""http://www.loewen-grossdietwil.ch/"",""building"":""yes"",""name"":""Hotel Restaurant Löwen""}"
165684,Hirschen,ACCOMMODATION,HOTEL,7.800663457259122,46.87284884866039,Eggiwil,,"{""name"":""Hirschen"",""tourism"":""hotel"",""building"":""yes"",""ele"":""743""}"
165714,Bed and Breakfast,ACCOMMODATION,HOTEL,8.815904800000002,47.42724985,WIldberg,,"{""name"":""Bed and Breakfast"",""tourism"":""hotel"",""building"":""yes""}"
165738,Waldhaus,ACCOMMODATION,HOTEL,7.661966442884779,46.46419762837851,Kandersteg,,"{""source:addr"":""Gebäudeadressen des Kantons Bern © Amt für Geoinformation des Kantons Bern"",""name"":""Waldhaus"",""tourism"":""hotel"",""building"":""residential"",""ele"":""1357"",""addr:place"":""Gasternholz""}"
165757,Sunstar Hotel Brissago,ACCOMMODATION,HOTEL,8.712746483077826,46.12029463754588,Brissago,,"{""rooms"":""33"",""internet_access"":""wlan"",""internet_access:fee"":""no"",""tourism"":""hotel"",""building"":""yes"",""bar"":""yes"",""smoking"":""isolated"",""name"":""Sunstar Hotel Brissago"",""brand"":""Sunstar Hotels""}"
165765,Hotel & Restauarant Gletscherschlucht,ACCOMMODATION,HOTEL,8.0463217,46.61310605,Grindelwald,,"{""name"":""Hotel & Restauarant Gletscherschlucht"",""tourism"":""hotel"",""building"":""yes"",""ele"":""1019""}"
165771,Leysin Sport Hotel,ACCOMMODATION,HOTEL,7.011364253190615,46.34619280678207,,,"{""name"":""Leysin Sport Hotel"",""tourism"":""hotel"",""building"":""yes""}"
165777,Le Mirador Resort & Spa,ACCOMMODATION,HOTEL,6.827608004402557,46.48150990794653,Le Mont-Pèlerin,,"{""name"":""Le Mirador Resort & Spa"",""tourism"":""hotel"",""stars"":""5"",""wikidata"":""Q16964694"",""building"":""yes""}"
165786,Hôtel du Léman,ACCOMMODATION,HOTEL,6.842462019506174,46.47787602401265,Jongny,,"{""name"":""Hôtel du Léman"",""tourism"":""hotel"",""building"":""yes""}"
165830,Hotel Garni Barbaté,ACCOMMODATION,HOTEL,8.743095099970136,46.185859597647,,,"{""name"":""Hotel Garni Barbaté"",""tourism"":""hotel"",""building"":""yes""}"
165831,Hotel Casa Gialla,ACCOMMODATION,HOTEL,8.741173315946737,46.18658397401207,Tegna,,"{""name"":""Hotel Casa Gialla"",""tourism"":""hotel"",""building"":""yes""}"
165836,Hotel Genziana,ACCOMMODATION,HOTEL,10.452730858247987,46.52909974139186,Bormio,,"{""phone_1"":""+39 0342903788 (winter)"",""tourism"":""hotel"",""stars"":""3"",""building"":""yes"",""contact:skype"":""genzianahotel"",""name"":""Hotel Genziana""}"
165846,Casa Colmanicchio,ACCOMMODATION,HOTEL,8.78550805,46.19345855,,,"{""payment:maestro"":""yes"",""payment:mastercard"":""yes"",""payment:postfinance_card"":""no"",""internet_access"":""wlan"",""amenity"":""restaurant"",""internet_access:fee"":""no"",""tourism"":""hotel"",""payment:visa"":""yes"",""building"":""yes"",""name"":""Casa Colmanicchio"",""payment:alipay"":""yes""}"
165847,Albergo Ristorante Cardada,ACCOMMODATION,HOTEL,8.781596662750871,46.19077687951237,,,"{""amenity"":""restaurant"",""name"":""Albergo Ristorante Cardada"",""cuisine"":""regional"",""tourism"":""hotel"",""building"":""yes""}"
165870,Hotel Sasso Boretto,ACCOMMODATION,HOTEL,8.772335624430475,46.15931010868353,,,"{""name"":""Hotel Sasso Boretto"",""tourism"":""hotel"",""building"":""yes""}"
165918,Val d'Uina,ACCOMMODATION,HOTEL,10.362853272753815,46.81652689707927,Sent,,"{""amenity"":""restaurant"",""tourism"":""hotel"",""building"":""yes"",""name:de"":""Val d'Unia"",""name"":""Val d'Uina""}"
165920,Casa Caminada,ACCOMMODATION,HOTEL,9.445787685762248,46.72097793089934,,,"{""name"":""Casa Caminada"",""tourism"":""hotel"",""building"":""yes""}"
165937,Hotel Reich,ACCOMMODATION,HOTEL,9.405046749402825,46.74242464089649,Präz,,"{""name"":""Hotel Reich"",""tourism"":""hotel"",""building"":""yes""}"
166005,Hotel Linde Taverne,ACCOMMODATION,HOTEL,9.241722244967947,47.49392110433263,Bischofszell,,"{""name"":""Hotel Linde Taverne"",""tourism"":""hotel"",""building"":""yes""}"
166024,Parkhotel du Sauvage,ACCOMMODATION,HOTEL,8.18783094364362,46.72656325422168,Meiringen,,"{""tourism"":""hotel"",""source"":""Bing"",""building"":""hotel"",""name"":""Parkhotel du Sauvage"",""wikidata"":""Q19362656"",""ele"":""599""}"
166028,Il Castagno,ACCOMMODATION,HOTEL,8.89238946610425,46.04738886992751,Arosio,,"{""rooms"":""10"",""internet_access"":""wlan"",""amenity"":""restaurant"",""tourism"":""hotel"",""source"":""bing"",""building"":""yes"",""cafe"":""yes"",""name"":""Il Castagno""}"
166030,Zum Roten Löwen,ACCOMMODATION,HOTEL,8.229537840018807,47.15076963656038,Hildisrieden,,"{""amenity"":""restaurant"",""name"":""Zum Roten Löwen"",""tourism"":""hotel"",""building"":""hotel""}"
166035,Hotel Garni,ACCOMMODATION,HOTEL,9.43765238322143,47.50387012502148,Steinach,,"{""name"":""Hotel Garni"",""tourism"":""hotel"",""building"":""yes""}"
166038,Hotel Bella Vista Ramosch,ACCOMMODATION,HOTEL,10.382835968713849,46.83413125698952,Ramosch,,"{""name"":""Hotel Bella Vista Ramosch"",""tourism"":""hotel"",""building"":""hotel""}"
166084,Alte Post,ACCOMMODATION,HOTEL,9.89999871365094,46.86102390947197,,,"{""name"":""Alte Post"",""tourism"":""hotel"",""building"":""yes""}"
